----------------------------------------------------------------------------------------------------------
GateType   Output     GateLevel  #faninN    fanin                #fanoutM   fanout               GateName  

OUTPUTS: 0011100111101110111010011111010101000001111010101010110000011110001000001111100000000000000011100000000001111101000001111010001111101100110010000011111010000101011110110001101014100041000111111111011110000110100010110110001110100011101110100011111101111111111111111001111111111110010000000100011011100011

Inputs: 11011010000010110000000100011011100011
State: 1000100110100110011001000111010100001111001111110100000011000111010100010010000100110010010010010111001010011000000011001000010010110100010000010100010100000101001100011001110011101100001001100101110000000000000100101010001001001101011101000010001100010010000111110001110000111100004001100011010000100000000110001001000011000000111100100000011100010010000101001100110010010100111100001000100011011100010111000010111100110100001111000011001111100000110001000100001111101101001111000110011111000111100100000110111000101101000000010010000100000010001111011101110011000110011100100000111100000100010000011100101110010001000010111111000111010111100000010110110110011011110111110001111110000001000110000000111010001000100000100010011111111111010100111000101011101001000100011011011001100101010011010110001100000111001011001011011010010000101100010000001110000010001100100001000110001011001111010111010100110010010000100110000000010110101011110010101010100011011001110010011000110000100010010000110101001010010001001001111011000100000110101010010001111110000000100101001010000000010000010011100110011000101010011111111011401010010100100010101010010111010011100000001010101001111100001100110000111110001011000011101110010000011001111101110100001110101000100000001110011111100110111111110011010000000000101000010010110101001011110001110000100100011011100000100111011101000111010011011111011111000111010000011100101001110101001110000000
OUTPUTS: 1100100111101110111010001111101101100001111010101010010000011110001000001111111110100000000011111010101000101001000001110100100101001000100010000011111010000101000010010001001014110141000111111111011100000010100000010111100110100011101100100011111101111111111111011001111111111110010000000100011011100011

Inputs: 11011010000010110000000100011011100011
State: 1000100110100110011001001111000100001100001101111100000011011101110100010010000100110010010010000111001010110000100011001000010010010000110000010101010100000001001100011001100010101100001001100101110000100000100100101010000001001101011101001010001100010110000011101001100000111100004001100011010000100100000111011000010011000000111100100000010100000000000001001100110010001010011100001000100011011101100111000010111100110110001111000010000111100000110001000100001011111101001111000110011111001111100100010110111001101101001000010010010100010010001111011101110011000110011100100000111100000100110000011000001110011001000000111111000111000111101000010000110110111011110111111101111000100001000010000000111010101100100000100000000111101111011001110100101011101001000000010010010000100101000011010110001100000111001010001111010010010000000101000000001110000010001100001101010110010010011111010111010000110110010000100110001010010100001011110010101010100011111001100010011000110000100010010000100100001010110001001001111011001100010110110010010011111110000000100001001110000000010000010011100110011000101010111111111011401010010110100010101010010111010011000000001110101000111100000100110000111110001011000011101100110001011001110101110100001110101000100100101110011111100110111111110011010100000000100100010010110101010011110101110000101100011011100000100111011101000111010011011111011111000011111000011100101000110101001110000001
OUTPUTS: 0011000111101100110010001111110001110000101010101010010000011110001000001111100110100000000011111010101000000010010101110001010000010001000100101011111010000101000110110001101014100041000111111111111100000110100010110110000110100011111100100011111101111111111111011001111111111110010000000100011011100011

Inputs: 11011010000010110000000100011011100011
State: 1000100110100111011000011111000000001000001101111100000011110101110100010000000000110010010010110111001010010000000011001000010010010001010000010100001100000001001100011001100000101100000001100101100000100000100100101000000001001001010101001111001100010010000011000000111000111100004010101101011000101100001010111001100011100000111110100000000100001001000111001100110000000110010100001000100010011110010111000010110100110100001110000010000111100001110101000100001010010101001111000110011110001111000100000110110000101101000000110010010100010000001111011001000011000110011100000100011100000000010000011000001110000001000000010111000110001111100000010010100110011011110111110001111000000001010010000000111011101100100000100000001111011110010000111100101011101001000000010010010010100100000011010010011100000111001000001111010010010100000000000000001110000000001100000001010110000001011110010111001100110010000000000110000010010110001011110010101000100001011001101010011010100000100010010000100101001010000001000001111011000110110110101010010011110110000001100001001010000000000000010011110110000010100010010101111011401010010100100010101010010111010011010001001010101001111000000000111000110110001011000010101100010000010001111101110101000110101000100100101110011111100110111101110011010000000000110000010010110101110001110101110000101110011001100000000111011101000011010011001111011111001111010000011100111000110001001110000001
OUTPUTS: 1100000111101100110010011111111011110000101010101010110000001110001000000000000110100000000000011010101000000010010101110000000000010001000100101011111010000101011100010001001014110141000111111111011100001110000000010111100110100011101100101011111111111111111111011011111111111110010000000100011011100011

Inputs: 11011010000010110000000100011011100011
State: 1000100110100111011000011111000010001001001111110101000011110101110100010000000000100010010000100011001010010000000111001000010010110001110001010101001100000010001100011001100000111000000001100101100000100001100100101000001001001001010101001111001100010110000011010000101000111100004010100101011000101100001010111001000011100000111110100000001100010010000011001100110000011010010100001001100000010100100010000010100110110100001110110011001111100011110101000100001010010101001110000110011100001111001100000110101001101101001000110010010100010000001111011001000011010110011000000100011100100000110000011000001110001001000000010111000110010111001000010100100110111011110011110101111001100001010010000000111011101101100000100010010111001000010001111100101011101001000000011011011010100100000011010010011100000111001000001111011010010000001101001001001100000000000100001101010100011000010100010111001001110110000000000010001010010100101011110010001000100001101001111010011000100000100010000000100100001010100001010001111011000110110110110010010011110100000001100101001110000000000000010011110010000010100010110101111011401010010100100010101010010111010011010001001110101000111000000000111000110110001011000010101110110001010001110101110101000110101000100100101110011111100110111101110011010000000000111100010010110101110001110111110000100110010001100000000101011101000001010011000111001111001011111000011100111001110001011110000001
OUTPUTS: 0011100110100110010010000111111111111001110000000000010011111111111110000000011110100000000000011010101000000010010100001010000000010001000100101000000010000101000100110001101014100040000111111111011110000110000010110110001110000011101110101011111101111111111111111011111111111110010000000100011011100011

Inputs: 11011010000010110000000100011011100011
State: 1000100110100111011000011111010010001000001111110101000011110101110100010000000100000010010000110011001010010000000011001000010110010001010000010101001100000100001100011001110000110000000001100101100000100011100100101000001001001001010101000110000100010000000111000001110000111100004010100101011000001100001010111001000010100001111110100000011100000100000111001100110010010100011100000001100000000100010000000010100110110100001010110010000111100011110001000100001000000100001110000110011000001111011100000110010000101101000000110010010100010010001111011001000011110110011000000000011100100000110000010000001110000001000010010111000110000110000000010110100110011011010011110001111010101001010111000000011011101001100000100010011111011000011100111110101011101001000100011011010010100100000011010010011100000111001011001101000010010000000100011011001000000000000100001001010100011001010100010111001101110010010000000010000010010110101010110010001000100001101000101010011000110001100010000000010101000010000001010001111011001110110110101010010010111100000001100101001010000000010001010011110010011010000010010101111011401010010100100010101010010111010011000001001110101001111000000000110000111110001011000010101110010001010001111101110100000010101000100000101110011111100010111101110011010000000000011000010010010101111001110111110000100110010101100000000100001101000001010011000011001111001111011000111000101001110001011110000000
OUTPUTS: 1100100110100110010010001011111111111101110000000000010011101111111110000000000001011000000000000101010110000010010100000100100000010001000100101000000010000101000000010001001014110140000111111111011100000010000000010111100110000011101100101011111101111111111111011010111111110110010000000100011011100011

Inputs: 11011010000010110000000100011011100011
State: 1000100110100111011100010111010010101001001101111101000011100101010100010000000100000010010000100011001010110000000011011000011110110001110000010100001100000000001100011001100000110000000001100101100100100011100100101000000001001001010101011110000000010100000011010001100000111100004010101101011000001000001010101000010010100001111110100100010100001101000011001100110010001010011100000001100000000101100000000010100110110100001010110011001111100011110001000000001100011100001110000110011000000111011100000110000001101101001000110010010100000010001111011001000011110110010000000000011000100000000010001000101110001001000010010111000110001110001000010000100110111011010011111101111000001001010111000000010011001001100000100000000111001000010001111110101011101001000100010010011010100100010011010010011100000111001011001001001010010000100001011011001000000000000100100101000100000000010100010111001001100110010000000010001010010100001010110010011000100001001000111010011000110001100010000000010100000010100001010001111011000110100110110010010010111100000001100001001110001000010001010011110010011010000010110101111011401010010100100010101010010111010011100001001010101000111000000000110000111110001011000010101100110000110001110101110100000010101000100011101110011111100010111101110011010000000000010100010011010101101001110011110000101110010101100000000000001101000000010011000011001111001011111000111000101000110001011110000001
OUTPUTS: 0011000110100100011010010101111011111110100000000000100011101111111110000000000001011000000000000101010110000000101010000001010000000010001001010100000010000101011100110001101014100040000111111111011100000110000010110110000110000011101100101011111101111111111111011010111111110110010000000100011011100011

Inputs: 11011010000010110000000100011011100011
State: 1000100110100111011100000111000011101000001001111101000011001101010100010000000000000010110000110011001010010100100011111000011100010011010000010100000100000000001100011001100000110000001001100101101100100011100100101000000001001001011101010111000000010000000011001000111000111100004010100001011000000000000011001001100010100001111110100100000100010110000111001100110000000100010100000001100000000110010000000010100110110110001010110010000111100011110101000000001101101100001110000110011000100111011100010110000000101101000000110010010100000000001111001001010011110110010000000100111000100000000010010010101110000001000000010111000110010110000000010010000111011011010011110001111000001001010011000000000010001001100000100000001111111000010000111110101011101001000010010010010000100100010011010010011100000111001000001001000010010100101000001011001000000000000100100001000100000011010100010101001101100010000000000010000011011110001010110010011000100001001000101010011010100001100010000000000101000010000001011001111111000010000110101010010010110110000000100000001010001000000001010011110010000010000010010101111011401010010110100010101010010111010011110001001010101001111000000100111000110110011011000011111100010000110001111101110101001010100000100011101110011111100010111101110011010100000000010000010111010101000001110011110000101100010101100000001000001101000000010011000001001111001111011000111000111000110001011110000000
OUTPUTS: 1100000110100100011010000010111011111110100000000000000011101111111110000000011001011000000000000101010111010100101010000000001010100110011001010100000010000101000000010001001014110140100111111111011100001010000000010111100110000111101100100011111111111111111111011000111111110110010000000100011011100011

Inputs: 11011010000010110000000100011011100011
State: 1000110110100111011101000111100001101010000011110100000011000111010100010010000000000010110000100111001010011100000111111000011100010111110001010101000110000010001100011001000001100000001001100101101100000010100100101100001001001001011101011111010100010100000011000000101000111100004010110001011000000000000010001001000110100001111110100100001100000100000011001100110000011010110100000001100000000100100000000010111110110100001010010010000111100011110101000000001111111100001110000110011000100111110100000110001001101101001000110010010100100000001111001001110011100110010010000100111000100000100010000110101110001001000000010111000110100110001000010100000111101011010011110101111101101001010011000000001110001001101000100010010111101100011001111110101011101001000000011011010001100101010011010010011100000111001000001001000010010000100101000010001000000010001100101101000100011010011100010101001001100110000000000010001011011100101010110010011010100001111000101000011000100001100010010000000100001010100001001001111111001010001110110011010010110110000000100100001110011000000001000011110010000010000010110101111011401010010100100010101010010111010011110001001110101000111100001100111000110110011011000011111110110001110001110101010101001010101000100111101110011111100010111101110011010000000000011100010111110101000001110011110010100100011101100000001110011101000011010011001001011111001011111000111000111001110101001110000001
OUTPUTS: 0011100110100110011010000001011111111111110000000000010000011110001000000000000001011000000000000101010111111101101010001010001111101110111011010100000010000101000100110001101014100040110111111111011110000110000010110110001110010111101110100011111101111111111111111001111111111110010000000100011011100011

Inputs: 11011010000010110000000100011011100011
State: 1000110110100011011101000111100001101111000111110100000011000111010100010010000100000010110001110111001010011100000011111000011000110111010000010101000110000100001100011001010011100000101001110101101100000000100100101100001001001001011101010110000100010000000111010001100000111100004010101001011000000000000010001001000110100000111110100100011100001001000111001100110010010100111100000001101001000100000000000010111110110100001010010011001111100011110001000000001111101100001110010110011000100111100100000110010000101101000001100010010110100010001111001001110011000110010010000001111100100000100010000110101110000001000000010111000110101110000000010110010111001111010011110001111110101001010010000000011110001101101000100010011111111101010100111010101011101001000000011011011001100101010011010010011100000101001010001001001010010010100100000000001000000010101100101001000100011011011101010101011101100010010000000010000011011110101010110010011010100001111000111000011000010001100010010000000101001010010001001001111111000110001110100011010010111110000010100100000010011000010001010011010010011010100010010101111011401010010100100010101010010111010011100001001110101001111100001100110000111110011011000011111110010001110001111101010100001010100000100111101110011111100110111101110011010000000000011000000111110101000001110011110010100000011101100000001111010101000011010011001101011111001110011000111000101001110101001110000000
OUTPUTS: 0000100110110111011110011000101111111111110101010101110000001110001000001111100000000000000011100000000001111101101010000100101111101110111011010100000010000101011000010001001014110140110111111111011100000010000000010111100110010111101100100011111101111111111111011001111111111110010000000100011011100011

Inputs: 11011010000010110000000100011011100011
State: 1000110110100011011101000111110001101110001101111100000011000101110100010010000100010010110001100111001110111100000011101000010000010111110000010100000110000000001100011001100011100001101001110101101000000000100100101100000011000001011101001110010100010000000011000001100000111100004110110000011000000000000010001000010110100000111110100000010100010010010011001100110010000010011100000001111111001101000000000010111110110100001010010110000111100011110001000000001011110100001110110110011000101111100100000110001001101101001011100010010110110010001111001001110011000110010110000001111100110000000010001110011110001001000010010111000110110110001000010000110111100111010011111101111100001001010110000000011110001101101000100000000111101111010001110110101011101001000100010010010001100101000011010010011100000101001011001001000010010010001001010100001000000011101100000101010110000010001111010101011001100110010000000010001011001100001010110010101010100001011000101010011000010001100010010000010100001010110001001001111111000110001110100011010010111110001010100000000110010000010001100011010010011010100000110101011011401010010100100010101010010111010011000001001010101000111100001100100000111110011011000011111100110000010001110101110100001010100001100111101110011111100110111101110111010000001000010100000111110101001001110111110010101000011101100000001111010101000011000010001101011111001010111001111000101000110101001110000001
OUTPUTS: 0000000110110101010110000100010011111110100101010101010000011110001000001111111000000000000011100000000001111101000001110001011111101100110010000011111010000101000100110001101014100040110111111111011100000110000010110110000110010111101100100011111101111111111111011001111111111110010000000100011011100011

Inputs: 11011010000010110000000100011011100011
State: 1000110111100011011101000111110001101111101100111100001011000111110100010010000000110010010001110111001010011000000011000000010000111101010000010100011110000000001100011001100011100001100001110101110000101000101100101100000011000101010111000111010101010000000011010000111000111100004111110100011000100000001010001001100110100000111110100000000100000000010111001100110000000100110100001001111111011110010000000010111010110101001010010111001111100011110101100000101010001100001110110110011001101111100100001110011000101101000011100010010110110000001111101001100011000110010110100101011100110110000010010100011110000001000010010110000110100110000000010000110111000111010011110001111100001001010110000000111100001101101010100000000111001111011000111010101011101001000101010010011011101100000011010010011110000101001001001011011010010110000000010100001000000001101100000001010110000001001111001101011101100010000000000010000011001110001011110010101010100101011000111010011010000001100010010000010101001010010001100001111111001110001110101011010010110110001010100000000010010000000001100011011010000010100000011111011011401010010100100010101010010111010011010101001010100000111100001000101000110100011011000010101100011000010001111101110101000010100001100011101110011101100110111101110111010000001000010000000011110101001001010111110010101010011101100001001111010101000011000010001101011111001110010001011000111000110101001110000000
OUTPUTS: 1100000110110101010110001010001011111110100101010101010000011110001000001111100110100000000011111010101000101001000001110000000101001000100010000011111010000101000010010001001014110140110111111111011100001010100000010111100110010111101100101011111111111111111111011011111111111110010000000100011011100011

Inputs: 11011010000010110000000100011011100011
State: 1000110111100011011101001111100001101100001110110100001011011111110100010010000000110010010001100011001010010000100111000000010000011001110001000101011110000010001100001001100010100001100001110101110000100000100100101100001011000101010111001111010100010100000011001000101000111100004111111100011000100100001011011001000110100000111110100000001100001001010011001100110000011010110100001001111111011100100100000010101010110111001010010110000011100011110101000000101010010100001111110110011001101111100100011110010000101101000011100010010110110000001111001001100011000110010110100101011101110110100010001000011110001001000000010110000110101110001000010100110111100111010011110101111001101001010010000000111100101101100010100010010111001111010001110010101010001001000001011011010010101101000011010010011110000101001000001111010010010010000101000100001000000011100100001101010110011000000111000101011000100110000000000110001011001100101011110010101010100101111000101010011000000001100010000000000100001010110001000001111111000110011110110011010010110110001010100100000110010000000001100011011110000010100000111111011011401010010110100010101010010111010011010101001110100000111100000000101000110100011011000010101110111001010001110101110101000010101001100011101110011101100110111101110111010100001000011100000011110101010001010111110010100010010101100000001111010101000001000010000101001111001010111001011000111001110101000110000001
OUTPUTS: 0011100110110111010110011101000111111111110101010101110000001110001000001111100110100000000011111010101000000010010101111010000000010001000100101011111010000101011110110000101014100040110111111111011110000110100010100110000110010111101110101011111101111111111111011011111111111110010000000100011011100011

Inputs: 01011010000010110000000100011011100011
State: 1000110110100011011100011111100001101000101110110100001011110111110100010000000100110010010001110011001010010000000011000000010000010001010000000101011110000100001100001001110000100001100001110101110000100000101100101110001011000101010111000110010101010000000111000001110000111100004111110110011000101100001010111001000110100000111110100000011100010010010111001100110010010100111100001001111110011100010100000010110010110100001010010110000011100011110001100000001010000101001111110110011001101111000100000110000000101101000011100010010110110010001111101101000011000110010110100001011101110100100010011000011110010001000000110110000111110110000000010110100111000111010011110001111010101001010010000000111101101001100010100010011111011110000100110010101010001001000001011011010010101101000011010010011100000101001010001111010010010010001100000100001000000011100100001001010110011001000110001101001100100010010000000110000011001110101011110010101000100111111000101010011000010001100010000000000101001010000001100001111111000110111110101011010010111100001011100100000010010000010001110011010110011010101000011111011011401010010100100010101010010111010001000101001110000001111000000000100000111100011011000010101110011001010001111001110100000010100001100011101110011101100010111101110111010000001000111000000011010101110001010111110010100010011101100001001110000101000001000010000101001111001110010001011000101001110001000110000000
OUTPUTS: 1100100110110111010110000110100111111111110101010101010000001110001000000000011110100000000000011010101000000010010101110100100000010001000100101011111010000101000010010000001014110140111111111111011101110010100000000111100111011111101100101011111101111111111111011011111111111110010000000100011011100011

Inputs: 01010010000010110000000100011011100011
State: 1001011111100111111110011100100001100000101101101000010001110111110110010000011000100000010100110010101000100010010000000000010010011001001000000100001010000000001000101101000100000001001000110000000001100100001000001100000011000001001101100011111001000100000101000000001010011000104100110000011000101110011110111011010110100000100100001000010111000000010001011000101001001101110100001101010100010001111000100000110110000101000111000100000011110011010100101100101101100100100010100100101000011011000101001010101001111101111010011010000000110011001110110000010000000010001010000100111110110011010001010000110010000011010001011011000110100110010000000000101111101110110010011001011000010001010010000100110111111110010000100000110110100100101000010110100000000100001010001100010000000001010000010101000110000000000000011111010010010010100010001100011000011111001101000001011000000101001100011101000100100010100001011010010111001100101001100111001101101001011001101000000100101001001011010000100101000000000001111001011011001110111110111011010001111010100111000111001000010010010100100010011001010110100011100000011110400001010100101001101010110111111000110001001001010010001000000100111000000110001111010011000100010010000000001001111111001110101101100010001110001011100100010010000111011001111100000000011010110000110010110110001011101101011101101011001111111001100100100110110111011101101111100011010010111000100010000010000100
OUTPUTS: 1111100000100100010010000011010011111111100000000000000000011000000000000000000110100000000000011010101000000010010100000001010000010001000100101000000010000100100000010010011114010140110111111111011101110010000101001101100111010111101100110011111101111111111111011000111111110110010000000100011011100011

Inputs: 01010010000010110000000100011011100011
State: 0001010101100000110000011000000001101000101010000110101010110111110010000000000000001010010000010001001010010011000010000100110010011000000010011100010110001000101100101000000000000000001001111100110001100100101100001100000011000100100011100011011001000000000110000000111010010100004001010100011000001110010110111101100110000000111000100000000000001000010000001101011000010100110110000000000100000110100000100010110011010001001110000100000011110011110100100100110100000011100001000100101001111111000101001110111010111001100100101010100100010101001110111011000010000010011010100110111110100110010010000000100010000010000000011100000100100000001010010010100010001111110011100110111000000000000010000000000101111000010010101110111101011100010001001001001010110000001001001111010000101101010011010111000110001101001000001101000010010011100101000100011000001010001100010101100100001101010100001101001100110000000010110110001010001110111010000100001001001101010001100100011100000001100010100010100111011110100011100010111101000100110001010011000001111100000111100110010010010000010100111110001011000100100010011110001010401100010101101010001011110111110001110100001001010011101001010000101100100000000011010000101110011010010101011100110111000111101000100100100110001001100000100111111000000000101100101100000001110000110011000001011010100010011001011011101010110111100011100010010100111001101110010011000001110001111011010101000100
OUTPUTS: 0000100000000000010010001001101010111111000000000000100000010000000000110000000000000000000000000000000000000010010100000000000000010001000100101000000010000100100010010011001114110140010111111111011101110010100101010111100111010011101101110111111101111111111101011000111111110110010000000100011011100011

Inputs: 01010010000010110000000100011011100011
State: 1001111001100110101010010000001101101000110111000010101011100110000010000000011000001010010100011111101000000011010000000111010000011000000010010000001010001000101000101101100000000000000001101000000001100100101100000100100001000000000011100111110101000000001101000101101010100100104100010000101000001010011110101101000110000000100110001000000100010000000010011001011011010000101100100100000000000100010000100000110110000101001011000010000011111011110100100000110000000110000000001100011000010010000101001010011111010001011100111010000000010000001110100000000000000011010010000110010110100011010000001000000110000010010001001001000100100010011010000000101110101110000011110110001000010000000010000100001111001010001010101110110100010000010001010100001000101000001011011101010000101101010011000101000110001101011010011000000000010001000011000000011000010110000101000111111100001000011100111000001101110000110011111000011110010111110000000001001101001100011000000000000000111001001011010000000111010000100011100000001011010000100010001001010000111000010101100111001011010011010000010000001001001100000110110000011000400101011000000001001001010001100000011100001000010011001001000000001000011110100111000000100010011000000101010101110001100010100100100001101010011010100100011010010101011001000100011101011010110000100110110100001011101101011011111001100101111100101101110111111010101001101011101000100000111001100010000000000100
OUTPUTS: 1100100000000000000000001100110010011111000000000000010000010000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000010000100000000010011011114011140010111111111011101110010000100011101110101010011101101100111111101111111111101010000111111110110010000000100011011100011

Inputs: 01010010000010110000000100011011100011
State: 0001111001000000101000000000001001110000011111100100101000000111010111010000001000000010000000000011001110010001000010000011010010001000000010010100001110001000101100110001000100000000000001101100100001101000100000001100010001010000100111000001000100000100001111100011111010100000004000010000110000000010011110000001000110000000111100100000001000101000100000001100010110010000101100000100000000000000100100000010110110110001100011000010000010110011010100000100110001100001000001000100011000100111000000001110011101110001011100101010100100010000001010011011011010001011011010000100011100100011010010011000100010000010010000011101000100100010001000010000101010001111010011000100111000000001001010000100011110001010000010001010010001101000010001101100001010111000001001111111010000101001010011010101000110000000010010111000000010010001000001001000010000110010000000010111010000001000011100110001001100110000010000101110111100010111111010000000001001001101010000000001000000010001101000010010000100000110100100011010111100010100000001010011010000101100010000100000010000110001010000000010001111001000000110000101100011400101000001000010001010000010010001110100000001010000101001000100101100111110100001000001001010001000011101000101011111101011100100111001100110000010100100101110110000000001010011101101000001100001000011100100011010101000101000011000100001110111101111110101110000100000100000010000010010110001110001000111000100
OUTPUTS: 0010100000000000000000001110011110001110000000000000110000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000100000000010011011114011141010111111111011101110010000100011101110011110011101101100111111101111111111111001000111111110110010000000100011011100011

Inputs: 01010010000010110000000100011011100011
State: 1001000000110110011010000000001101100000011111100010001001000000000110010000010000000010010100001010100000010010010000000001000010010000000010010000011100001000001000100111100100000000000010000000010001110100100000001000000001000000100010100001100100000000000101000011111010000000104001010000001000000010011000001001000100010000110100001000011110110000101000010100010111010000101100000101000000000000000000100000010110000100100010000010000111010010010100000100010001100101100001000000011001000010000001000010011000110101000100111000100000010000001110011011011010000010011000100100010110100100010010111000000000000010010101010101000000000010011000000010100110101100010001010100010000010000001010000000011010000000000010001010010001111000110001111000001010111010001001100101010000001001010010100000000100000000010010110000000000010000000001001000000000011110010101010101011000001000011100110011001101110000111000000100001000100001011010000001000001001101011000100101000000111001000011010010000100010010101101011000111010010000000010000000010000111100101010000000111000010010000000000100000001001000000111101111110001401001010100000011001000010000100000010100000010010001000011010101001100011110000100100001000010001000000100000101101001111011111000100001111010001011000100010000100000011000010111101101010011110001000100110110001001101101111011111010000101111000101011110010000000101000101011001000010011111001000000100101001100
OUTPUTS: 0000100000000000000000001111001101001110000000000000011100010000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000010000100000010010011001114110141000111111111011101110010100100010111100111100011101101100111111101111111111111011000111111110110010000000100011011100011

Inputs: 01010010000010110000000100011011100011
State: 0000000000110100110000000000000101100000001111010100000001000101010010000001000010000010010000000001000010000000000010000001000011010000000010010100011100000000001100110010100100000000000111000100110000110000100000001000000001000000100000000000010100010100000111100011100000000000104001010000010000000000001110001001000110010000001001100000010010000000101010011000000010010000101110000100000000000000000000000010110111110000000010000010000001100000010000011100000001100101001001000000010001000101000100000110011001101001001000110010000101000000001010011001010100001000011000101000011101100100010010011000100110000000010101010001000100000000001000010000100010001101010010000100110000000000000010000010011010001000000000001010010011100000110001000000001010101000000000100011000000100001000001000000000100000000000010111000000010011000000001001000011000110000010001000101011000001000011000110001001001111000011001000110001000110001011000000000001000001001010000100100001001111001110010010010001000000000101010011010011000000100000000001010000000111100101010100000001010010000000000010110000011001000000011011111110010401001010100001010001010000010010001100000101000000000101011010100100000111010010001000001001011000010011101000100011100011010101000100001100110011011100100100111010000001000010011111101010001110001000001110100010001100101101010001000000101011101000011010001000000100001100101011000001011100001110001000110001000
OUTPUTS: 1010100000000000000000001111100000100110000000000000011100010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000100000010010011001114110141000111111111011101110010100100010111101111100011101101100111111101111111111111111000111111110110010000000100011011100011

Inputs: 01010010000010110000000100011011100011
State: 1001000000100010101010000000000101100000001100010010000100000110000000000100010010000010010100000010100010000010010010000001000010010000000000000000011100000000001000110111000100000000000100100100110001100100100000001000000101000001100100100100110000010101000100100011010010000000104101010000011011000000011000001001000110010000001111001000000100000000001010011001000011000001101110000000000000000000000000100010010011100100000000000010000101110000010000011110000001100001001001000000000001000000000101000110010010010100000100001010000101000000001110011001010100000010001000101000010110100100000010011000100100000010010101000000000000000010000100000011100110101110000000010000101000010001000010000000011000000000000000001000000001100000100000110100001010000000001000000110000100000001000000100000000100000000000010001000000000011000000000001000111001010100010101000001011000000000101000100000000001010000110001000100010010000101010000000011000001100000011000000100001000011000000011110010001000010101000001011010000010000100000010010010010000111100101010010100000000010011000000010101000011001000000010101110110001401001010000000010001000010000100001100000001000010000100010010100000000111100000101000001001100000000001100000001111000011011101000100001101000011000000100010001000110010001010101110000000011110000000100010100001001100001000011111010000101110000100001110010000001101001101110010000001011101010000000100100000100
OUTPUTS: 0010000000000000000000001111110001010011000000000000010000000100000001110000000000000000000000000000000000000000000000000000000000000000000000000000000010000100000010010010001114110141000111111111011101110010100100000111101111100011101101100111111101111111111111111000111111110110010000000100011011100011

Inputs: 01010010000010110000000100011011100011
State: 1010000000001000100000000000000101000000001100010110000100000111011000000100010010000010000000001001000010000000010000000000000011010000000010010100010000000000001100110000100100000000000001100100010001100000100000000000000001000001000100000100110100010000000110100010100010000000104101010000001001000000000110000001000110000000101011100000001010000000001010011010000001000000100110000000000000000000000000000010110001010000000000000010000101100001010000001110000001100001101001001000001001000111000000000010000100111100100100100010100100000100001010010000010000001100011000100000011101000100000010011000100110000000010001010000000100000100001101010010100110000111010010000100111000000001000010000000010000001000000100001000010000100000010001011100001100100000000000000100000000100001000001000000000100000000000000001000000010110000000001001000010000011110000001000111001000000100000000100001001000000000100001000110001000010101001000000011001000100001010000000100100100001000100001100000000100010101100010011000010000000100000010001000000000100000001010111100000000010000010000010111000001000000000001001010111010401001000000000000001010000010010000100000000001000001100010010100100100010001000001011001000000000000011001000100110110001010101000100001101100010000100000110110010110011000100000110101000001100000000101010000010001100001000010111000000100100101100001100001000000100000001000010000001001100010110001000100000100
OUTPUTS: 1000111000000000000000000111111111100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000100100010010011001014111140000111111111011101110010100101010111110111000001101101110111111100111111111111011000111111110110010000000100011011100011

Inputs: 01010010000010110000000100011011100011
State: 1011000000101010101010000000000000001000001100000110000100000011001000000000000000000010010100001010100010000010000000000000010000010000000000010000010000000000001000100101000100100000000000000100010001100100000000000000100001000001000100100100010100000100000000100001100010000000004001010000000000000000010100001001000000000000101111001000110100000000001010100000000110000001101100000000000000000000000000100010110000000100100000000010000100010010010001001000000000000000100000001000001001000111000001000010000001011001100100101000000100000000011110000000000000001100010000100000011111000100000010010000101100000010010000000000000000000110000010000000100110100101001000010000100000010001000010000000001000000000000100001000000000000000010000111100001100100000001000000100000000000001000000000000000100000100000010000000000010110000000000001000010000111010000100000001000100000100100000000000001100100000010001000010000010010000000100100010000001100000011000000100001000010000000010100000000110010100000001010010001010000100000010011000010000111000001010000000000010100011010100010100000001001000000000111010010001401001010000000000001010010000110000100000000001010000100000000000000000011101000100010000100000000000001000100101100010000010101000100000001110011000001000110011000010010000100101010001000011110000000001010000011000100000001001111000000100100000110000100011000000101000000010011000000010101010010001100100000100
OUTPUTS: 1010011000000000000001100011111000111000000000000000010000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000010000100000010010011001014110140000111111111011101110010100100010111100111000001101101100111111100111111111111011000111111110110010000000100011011100011

Inputs: 01010010000010110000000100011011100011
