----------------------------------------------------------------------------------------------------------
GateType   Output     GateLevel  #faninN    fanin                #fanoutM   fanout               GateName  


BUF        XG7172     6          1          XG4958               1          XG7172               BUFXG4958XG7172

BUF        XG16197    48         1          XG15653              1          XG16197              BUFXG15653XG16197

BUF        XG15109    6          1          XG4147               1          XG15109              BUFXG4147XG15109

BUF        XG15653    46         1          XG15109              1          XG15653              BUFXG15109XG15653

BUF        XG15653    6          1          XG5072               1          XG15653              BUFXG5072XG15653

BUF        XG17028    52         1          XG16831              1          XG17028              BUFXG16831XG17028

BUF        XG16452    6          1          XG3663               1          XG16452              BUFXG3663XG16452

BUF        XG16831    50         1          XG16452              1          XG16831              BUFXG16452XG16831

BUF        XG16831    50         1          XG16196              1          XG16831              BUFXG16196XG16831

BUF        XG17605    56         1          XG17406              1          XG17605              BUFXG17406XG17605

BUF        XG17406    54         1          XG17029              1          XG17406              BUFXG17029XG17406

BUF        XG16484    6          1          XG3695               1          XG16484              BUFXG3695XG16484

BUF        XG17602    56         1          XG17409              1          XG17602              BUFXG17409XG17602

BUF        XG17060    52         1          XG16799              1          XG17060              BUFXG16799XG17060

BUF        XG17409    54         1          XG17026              1          XG17409              BUFXG17026XG17409

BUF        XG16194    48         1          XG15650              1          XG16194              BUFXG15650XG16194

BUF        XG16799    50         1          XG16228              1          XG16799              BUFXG16228XG16799

BUF        XG15106    6          1          XG4141               1          XG15106              BUFXG4141XG15106

BUF        XG16799    50         1          XG16484              1          XG16799              BUFXG16484XG16799

BUF        XG15650    46         1          XG15106              1          XG15650              BUFXG15106XG15650

BUF        XG17374    54         1          XG17061              1          XG17374              BUFXG17061XG17374

BUF        XG15650    6          1          XG5069               1          XG15650              BUFXG5069XG15650

BUF        XG17637    56         1          XG17374              1          XG17637              BUFXG17374XG17637

BUF        XG16450    48         1          XG15937              1          XG16450              BUFXG15937XG16450

BUF        XG15489    6          1          XG4142               1          XG15489              BUFXG4142XG15489

BUF        XG16229    48         1          XG15685              1          XG16229              BUFXG15685XG16229

BUF        XG15455    6          1          XG4242               1          XG15455              BUFXG4242XG15455

BUF        XG1089     3          1          XG2344               1          XG1089               BUFXG2344XG1089

BUF        XG15967    6          1          XG5738               1          XG15967              BUFXG5738XG15967

BUF        XG5872     3          1          XG3305               1          XG5872               BUFXG3305XG5872

BUF        XG15967    46         1          XG15455              1          XG15967              BUFXG15455XG15967

BUF        XG3305     1          1          XG1089               1          XG3305               BUFXG1089XG3305

BUF        XG5100     1          1          XG1089               1          XG5100               BUFXG1089XG5100

BUF        XG12866    1          1          XG1089               1          XG12866              BUFXG1089XG12866

BUF        XG13442    1          1          XG1089               1          XG13442              BUFXG1089XG13442

BUF        XG16450    6          1          XG3661               1          XG16450              BUFXG3661XG16450

BUF        XG15966    46         1          XG15454              1          XG15966              BUFXG15454XG15966

BUF        XG15454    6          1          XG4244               1          XG15454              BUFXG4244XG15454

BUF        XG16833    50         1          XG16450              1          XG16833              BUFXG16450XG16833

BUF        XG16833    50         1          XG16194              1          XG16833              BUFXG16194XG16833

BUF        XG17061    52         1          XG16798              1          XG17061              BUFXG16798XG17061

BUF        XG15966    6          1          XG5737               1          XG15966              BUFXG5737XG15966

BUF        XG17603    56         1          XG17408              1          XG17603              BUFXG17408XG17603

BUF        XG16798    50         1          XG16485              1          XG16798              BUFXG16485XG16798

BUF        XG17408    54         1          XG17027              1          XG17408              BUFXG17027XG17408

BUF        XG16485    6          1          XG3696               1          XG16485              BUFXG3696XG16485

BUF        XG16195    48         1          XG15651              1          XG16195              BUFXG15651XG16195

BUF        XG15107    6          1          XG4143               1          XG15107              BUFXG4143XG15107

BUF        XG15685    46         1          XG15141              1          XG15685              BUFXG15141XG15685

BUF        XG15141    6          1          XG4243               1          XG15141              BUFXG4243XG15141

BUF        XG15937    46         1          XG15489              1          XG15937              BUFXG15489XG15937

BUF        XG15937    6          1          XG5708               1          XG15937              BUFXG5708XG15937

BUF        XG16485    48         1          XG15966              1          XG16485              BUFXG15966XG16485

BUF        XG15685    6          1          XG5168               1          XG15685              BUFXG5168XG15685

BUF        XG17026    52         1          XG16833              1          XG17026              BUFXG16833XG17026

BUF        XG7515     5          1          XG5977               1          XG7515               BUFXG5977XG7515

BUF        XG7737     5          1          XG5977               1          XG7737               BUFXG5977XG7737

BUF        XG8345     7          1          XG7515               1          XG8345               BUFXG7515XG8345

BUF        XG8345     7          1          XG7737               1          XG8345               BUFXG7737XG8345

BUF        XG15936    46         1          XG15488              1          XG15936              BUFXG15488XG15936

BUF        XG15936    6          1          XG5707               1          XG15936              BUFXG5707XG15936

BUF        XG17027    52         1          XG16832              1          XG17027              BUFXG16832XG17027

BUF        XG16451    6          1          XG3662               1          XG16451              BUFXG3662XG16451

BUF        XG16832    50         1          XG16451              1          XG16832              BUFXG16451XG16832

BUF        XG16832    50         1          XG16195              1          XG16832              BUFXG16195XG16832

BUF        XG15651    46         1          XG15107              1          XG15651              BUFXG15107XG15651

BUF        XG15651    6          1          XG5070               1          XG15651              BUFXG5070XG15651

BUF        XG16451    48         1          XG15936              1          XG16451              BUFXG15936XG16451

BUF        XG15488    6          1          XG4144               1          XG15488              BUFXG4144XG15488

BUF        XG8344     7          1          XG7513               1          XG8344               BUFXG7513XG8344

BUF        XG8344     7          1          XG7736               1          XG8344               BUFXG7736XG8344

BUF        XG7513     5          1          XG5976               1          XG7513               BUFXG5976XG7513

BUF        XG7736     5          1          XG5976               1          XG7736               BUFXG5976XG7736

BUF        XG7512     5          1          XG5975               1          XG7512               BUFXG5975XG7512

BUF        XG7735     5          1          XG5975               1          XG7735               BUFXG5975XG7735

BUF        XG8343     7          1          XG7512               1          XG8343               BUFXG7512XG8343

BUF        XG15652    6          1          XG5071               1          XG15652              BUFXG5071XG15652

BUF        XG8444     7          1          XG7836               1          XG8444               BUFXG7836XG8444

BUF        XG16452    48         1          XG15935              1          XG16452              BUFXG15935XG16452

BUF        XG15487    6          1          XG4146               1          XG15487              BUFXG4146XG15487

BUF        XG15935    46         1          XG15487              1          XG15935              BUFXG15487XG15935

BUF        XG15935    6          1          XG5706               1          XG15935              BUFXG5706XG15935

BUF        XG7421     5          1          XG6075               1          XG7421               BUFXG6075XG7421

BUF        XG7835     5          1          XG6075               1          XG7835               BUFXG6075XG7835

BUF        XG8443     7          1          XG7835               1          XG8443               BUFXG7835XG8443

BUF        XG8443     7          1          XG7421               1          XG8443               BUFXG7421XG8443

BUF        XG17604    56         1          XG17407              1          XG17604              BUFXG17407XG17604

BUF        XG17407    54         1          XG17028              1          XG17407              BUFXG17028XG17407

BUF        XG16196    48         1          XG15652              1          XG16196              BUFXG15652XG16196

BUF        XG15108    6          1          XG4145               1          XG15108              BUFXG4145XG15108

BUF        XG15652    46         1          XG15108              1          XG15652              BUFXG15108XG15652

BUF        XG7511     5          1          XG5974               1          XG7511               BUFXG5974XG7511

BUF        XG7734     5          1          XG5974               1          XG7734               BUFXG5974XG7734

BUF        XG8342     7          1          XG7511               1          XG8342               BUFXG7511XG8342

BUF        XG8343     7          1          XG7735               1          XG8343               BUFXG7735XG8343

BUF        XG8342     7          1          XG7734               1          XG8342               BUFXG7734XG8342

BUF        XG6826     5          1          XG6186               1          XG6826               BUFXG6186XG6826

BUF        XG6826     5          1          XG5496               1          XG6826               BUFXG5496XG6826

BUF        XG10354    7          1          XG6826               1          XG10354              BUFXG6826XG10354

BUF        XG10957    7          1          XG6826               1          XG10957              BUFXG6826XG10957

BUF        XG5496     3          1          XG3001               1          XG5496               BUFXG3001XG5496

BUF        XG6186     3          1          XG3001               1          XG6186               BUFXG3001XG6186

BUF        XG10039    14         1          XG9162               1          XG10039              BUFXG9162XG10039

BUF        XG9162     12         1          XG8833               1          XG9162               BUFXG8833XG9162

BUF        XG9194     12         1          XG8833               1          XG9194               BUFXG8833XG9194

BUF        XG10039    14         1          XG9194               1          XG10039              BUFXG9194XG10039

BUF        XG8193     8          1          XG6794               1          XG8193               BUFXG6794XG8193

BUF        XG10038    14         1          XG9163               1          XG10038              BUFXG9163XG10038

BUF        XG9163     12         1          XG8832               1          XG9163               BUFXG8832XG9163

BUF        XG9195     12         1          XG8832               1          XG9195               BUFXG8832XG9195

BUF        XG10038    14         1          XG9195               1          XG10038              BUFXG9195XG10038

BUF        XG8192     8          1          XG6768               1          XG8192               BUFXG6768XG8192

BUF        XG8192     8          1          XG6795               1          XG8192               BUFXG6795XG8192

BUF        XG6768     6          1          XG5527               1          XG6768               BUFXG5527XG6768

BUF        XG6795     6          1          XG5527               1          XG6795               BUFXG5527XG6795

BUF        XG10353    16         1          XG10038              1          XG10353              BUFXG10038XG10353

BUF        XG10423    16         1          XG10038              1          XG10423              BUFXG10038XG10423

BUF        XG8832     10         1          XG8192               1          XG8832               BUFXG8192XG8832

BUF        XG9163     10         1          XG8192               1          XG9163               BUFXG8192XG9163

BUF        XG11245    20         1          XG10422              1          XG11245              BUFXG10422XG11245

BUF        XG11245    20         1          XG10957              1          XG11245              BUFXG10957XG11245

BUF        XG10422    18         1          XG10354              1          XG10422              BUFXG10354XG10422

BUF        XG10957    18         1          XG10354              1          XG10957              BUFXG10354XG10957

BUF        XG6769     6          1          XG5528               1          XG6769               BUFXG5528XG6769

BUF        XG6794     6          1          XG5528               1          XG6794               BUFXG5528XG6794

BUF        XG8193     8          1          XG6769               1          XG8193               BUFXG6769XG8193

BUF        XG10354    16         1          XG10039              1          XG10354              BUFXG10039XG10354

BUF        XG10422    16         1          XG10039              1          XG10422              BUFXG10039XG10422

BUF        XG8833     10         1          XG8193               1          XG8833               BUFXG8193XG8833

BUF        XG9162     10         1          XG8193               1          XG9162               BUFXG8193XG9162

BUF        XG11246    20         1          XG10421              1          XG11246              BUFXG10421XG11246

BUF        XG11246    20         1          XG10958              1          XG11246              BUFXG10958XG11246

BUF        XG7444     5          1          XG6096               1          XG7444               BUFXG6096XG7444

BUF        XG7856     5          1          XG6096               1          XG7856               BUFXG6096XG7856

BUF        XG10600    18         1          XG10176              1          XG10600              BUFXG10176XG10600

BUF        XG10779    18         1          XG10176              1          XG10779              BUFXG10176XG10779

BUF        XG11067    20         1          XG10600              1          XG11067              BUFXG10600XG11067

BUF        XG2722     1          1          XG613                1          XG2722               BUFXG613XG2722

BUF        XG5384     1          1          XG613                1          XG5384               BUFXG613XG5384

BUF        XG12774    1          1          XG613                1          XG12774              BUFXG613XG12774

BUF        XG13350    1          1          XG613                1          XG13350              BUFXG613XG13350

BUF        XG11067    20         1          XG10779              1          XG11067              BUFXG10779XG11067

BUF        XG8464     7          1          XG7444               1          XG8464               BUFXG7444XG8464

BUF        XG8364     7          1          XG7536               1          XG8364               BUFXG7536XG8364

BUF        XG8364     7          1          XG7756               1          XG8364               BUFXG7756XG8364

BUF        XG11162    20         1          XG10874              1          XG11162              BUFXG10874XG11162

BUF        XG11162    20         1          XG10505              1          XG11162              BUFXG10505XG11162

BUF        XG10505    18         1          XG10271              1          XG10505              BUFXG10271XG10505

BUF        XG10874    18         1          XG10271              1          XG10874              BUFXG10271XG10874

BUF        XG7536     5          1          XG5996               1          XG7536               BUFXG5996XG7536

BUF        XG7756     5          1          XG5996               1          XG7756               BUFXG5996XG7756

BUF        XG2721     1          1          XG614                1          XG2721               BUFXG614XG2721

BUF        XG5383     1          1          XG614                1          XG5383               BUFXG614XG5383

BUF        XG12775    1          1          XG614                1          XG12775              BUFXG614XG12775

BUF        XG13351    1          1          XG614                1          XG13351              BUFXG614XG13351

BUF        XG614      3          1          XG2720               1          XG614                BUFXG2720XG614

BUF        XG7535     5          1          XG5995               1          XG7535               BUFXG5995XG7535

BUF        XG7755     5          1          XG5995               1          XG7755               BUFXG5995XG7755

BUF        XG8363     7          1          XG7535               1          XG8363               BUFXG7535XG8363

BUF        XG10270    16         1          XG9955               1          XG10270              BUFXG9955XG10270

BUF        XG10506    16         1          XG9955               1          XG10506              BUFXG9955XG10506

BUF        XG2718     1          1          XG617                1          XG2718               BUFXG617XG2718

BUF        XG5380     1          1          XG617                1          XG5380               BUFXG617XG5380

BUF        XG12778    1          1          XG617                1          XG12778              BUFXG617XG12778

BUF        XG13354    1          1          XG617                1          XG13354              BUFXG617XG13354

BUF        XG617      3          1          XG2717               1          XG617                BUFXG2717XG617

BUF        XG2717     1          1          XG618                1          XG2717               BUFXG618XG2717

BUF        XG5379     1          1          XG618                1          XG5379               BUFXG618XG5379

BUF        XG12779    1          1          XG618                1          XG12779              BUFXG618XG12779

BUF        XG13355    1          1          XG618                1          XG13355              BUFXG618XG13355

BUF        XG618      3          1          XG2716               1          XG618                BUFXG2716XG618

BUF        XG2720     1          1          XG615                1          XG2720               BUFXG615XG2720

BUF        XG5382     1          1          XG615                1          XG5382               BUFXG615XG5382

BUF        XG12776    1          1          XG615                1          XG12776              BUFXG615XG12776

BUF        XG13352    1          1          XG615                1          XG13352              BUFXG615XG13352

BUF        XG615      3          1          XG2719               1          XG615                BUFXG2719XG615

BUF        XG8465     7          1          XG7857               1          XG8465               BUFXG7857XG8465

BUF        XG2719     1          1          XG616                1          XG2719               BUFXG616XG2719

BUF        XG5381     1          1          XG616                1          XG5381               BUFXG616XG5381

BUF        XG12777    1          1          XG616                1          XG12777              BUFXG616XG12777

BUF        XG13353    1          1          XG616                1          XG13353              BUFXG616XG13353

BUF        XG7196     5          1          XG6364               1          XG7196               BUFXG6364XG7196

BUF        XG8465     7          1          XG7445               1          XG8465               BUFXG7445XG8465

BUF        XG616      3          1          XG2718               1          XG616                BUFXG2718XG616

BUF        XG7196     5          1          XG4934               1          XG7196               BUFXG4934XG7196

BUF        XG7445     5          1          XG6097               1          XG7445               BUFXG6097XG7445

BUF        XG7857     5          1          XG6097               1          XG7857               BUFXG6097XG7857

BUF        XG8014     8          1          XG7165               1          XG8014               BUFXG7165XG8014

BUF        XG6526     6          1          XG4965               1          XG6526               BUFXG4965XG6526

BUF        XG7165     6          1          XG4965               1          XG7165               BUFXG4965XG7165

BUF        XG8463     7          1          XG7855               1          XG8463               BUFXG7855XG8463

BUF        XG8014     8          1          XG6526               1          XG8014               BUFXG6526XG8014

BUF        XG8463     7          1          XG7443               1          XG8463               BUFXG7443XG8463

BUF        XG5875     3          1          XG3110               1          XG5875               BUFXG3110XG5875

BUF        XG17698    56         1          XG17313              1          XG17698              BUFXG17313XG17698

BUF        XG787      3          1          XG2580               1          XG787                BUFXG2580XG787

BUF        XG6573     6          1          XG5252               1          XG6573               BUFXG5252XG6573

BUF        XG6974     6          1          XG5252               1          XG6974               BUFXG5252XG6974

BUF        XG8749     10         1          XG8109               1          XG8749               BUFXG8109XG8749

BUF        XG9342     10         1          XG8109               1          XG9342               BUFXG8109XG9342

BUF        XG7534     5          1          XG5994               1          XG7534               BUFXG5994XG7534

BUF        XG7754     5          1          XG5994               1          XG7754               BUFXG5994XG7754

BUF        XG10351    16         1          XG10036              1          XG10351              BUFXG10036XG10351

BUF        XG10425    16         1          XG10036              1          XG10425              BUFXG10036XG10425

BUF        XG8362     7          1          XG7534               1          XG8362               BUFXG7534XG8362

BUF        XG8363     7          1          XG7755               1          XG8363               BUFXG7755XG8363

BUF        XG8109     8          1          XG6974               1          XG8109               BUFXG6974XG8109

BUF        XG8109     8          1          XG6573               1          XG8109               BUFXG6573XG8109

BUF        XG9955     14         1          XG9374               1          XG9955               BUFXG9374XG9955

BUF        XG9342     12         1          XG8749               1          XG9342               BUFXG8749XG9342

BUF        XG9374     12         1          XG8749               1          XG9374               BUFXG8749XG9374

BUF        XG609      3          1          XG2725               1          XG609                BUFXG2725XG609

BUF        XG8362     7          1          XG7754               1          XG8362               BUFXG7754XG8362

BUF        XG612      3          1          XG2722               1          XG612                BUFXG2722XG612

BUF        XG2724     1          1          XG611                1          XG2724               BUFXG611XG2724

BUF        XG5386     1          1          XG611                1          XG5386               BUFXG611XG5386

BUF        XG12772    1          1          XG611                1          XG12772              BUFXG611XG12772

BUF        XG13348    1          1          XG611                1          XG13348              BUFXG611XG13348

BUF        XG8464     7          1          XG7856               1          XG8464               BUFXG7856XG8464

BUF        XG613      3          1          XG2721               1          XG613                BUFXG2721XG613

BUF        XG2723     1          1          XG612                1          XG2723               BUFXG612XG2723

BUF        XG5385     1          1          XG612                1          XG5385               BUFXG612XG5385

BUF        XG12773    1          1          XG612                1          XG12773              BUFXG612XG12773

BUF        XG13349    1          1          XG612                1          XG13349              BUFXG612XG13349

BUF        XG610      3          1          XG2724               1          XG610                BUFXG2724XG610

BUF        XG7443     5          1          XG6095               1          XG7443               BUFXG6095XG7443

BUF        XG7855     5          1          XG6095               1          XG7855               BUFXG6095XG7855

BUF        XG10175    16         1          XG9860               1          XG10175              BUFXG9860XG10175

BUF        XG10601    16         1          XG9860               1          XG10601              BUFXG9860XG10601

BUF        XG5581     1          1          XG288                1          XG5581               BUFXG288XG5581

BUF        XG6162     1          1          XG288                1          XG6162               BUFXG288XG6162

BUF        XG6163     1          1          XG288                1          XG6163               BUFXG288XG6163

BUF        XG6164     1          1          XG288                1          XG6164               BUFXG288XG6164

BUF        XG6165     1          1          XG288                1          XG6165               BUFXG288XG6165

BUF        XG7922     1          1          XG288                1          XG7922               BUFXG288XG7922

BUF        XG7923     1          1          XG288                1          XG7923               BUFXG288XG7923

BUF        XG7924     1          1          XG288                1          XG7924               BUFXG288XG7924

BUF        XG7925     1          1          XG288                1          XG7925               BUFXG288XG7925

BUF        XG5581     1          1          XG18113              1          XG5581               BUFXG18113XG5581

BUF        XG6162     1          1          XG18113              1          XG6162               BUFXG18113XG6162

BUF        XG6163     1          1          XG18113              1          XG6163               BUFXG18113XG6163

BUF        XG6164     1          1          XG18113              1          XG6164               BUFXG18113XG6164

BUF        XG6165     1          1          XG18113              1          XG6165               BUFXG18113XG6165

BUF        XG7922     1          1          XG18113              1          XG7922               BUFXG18113XG7922

BUF        XG7923     1          1          XG18113              1          XG7923               BUFXG18113XG7923

BUF        XG7924     1          1          XG18113              1          XG7924               BUFXG18113XG7924

BUF        XG7925     1          1          XG18113              1          XG7925               BUFXG18113XG7925

BUF        XG3110     1          1          XG609                1          XG3110               BUFXG609XG3110

BUF        XG5388     1          1          XG609                1          XG5388               BUFXG609XG5388

BUF        XG12770    1          1          XG609                1          XG12770              BUFXG609XG12770

BUF        XG13346    1          1          XG609                1          XG13346              BUFXG609XG13346

BUF        XG8654     10         1          XG8014               1          XG8654               BUFXG8014XG8654

BUF        XG9533     10         1          XG8014               1          XG9533               BUFXG8014XG9533

BUF        XG611      3          1          XG2723               1          XG611                BUFXG2723XG611

BUF        XG2725     1          1          XG610                1          XG2725               BUFXG610XG2725

BUF        XG5387     1          1          XG610                1          XG5387               BUFXG610XG5387

BUF        XG12771    1          1          XG610                1          XG12771              BUFXG610XG12771

BUF        XG13347    1          1          XG610                1          XG13347              BUFXG610XG13347

BUF        XG7441     5          1          XG6093               1          XG7441               BUFXG6093XG7441

BUF        XG7853     5          1          XG6093               1          XG7853               BUFXG6093XG7853

BUF        XG10175    7          1          XG7197               1          XG10175              BUFXG7197XG10175

BUF        XG10778    7          1          XG7197               1          XG10778              BUFXG7197XG10778

BUF        XG17122    52         1          XG16737              1          XG17122              BUFXG16737XG17122

BUF        XG16546    6          1          XG3757               1          XG16546              BUFXG3757XG16546

BUF        XG2587     1          1          XG781                1          XG2587               BUFXG781XG2587

BUF        XG5280     1          1          XG781                1          XG5280               BUFXG781XG5280

BUF        XG12814    1          1          XG781                1          XG12814              BUFXG781XG12814

BUF        XG13390    1          1          XG781                1          XG13390              BUFXG781XG13390

BUF        XG782      3          1          XG2585               1          XG782                BUFXG2585XG782

BUF        XG16033    6          1          XG5804               1          XG16033              BUFXG5804XG16033

BUF        XG8361     7          1          XG7753               1          XG8361               BUFXG7753XG8361

BUF        XG9955     14         1          XG9342               1          XG9955               BUFXG9342XG9955

BUF        XG5220     3          1          XG3184               1          XG5220               BUFXG3184XG5220

BUF        XG6270     3          1          XG3184               1          XG6270               BUFXG3184XG6270

BUF        XG10270    7          1          XG7006               1          XG10270              BUFXG7006XG10270

BUF        XG10873    7          1          XG7006               1          XG10873              BUFXG7006XG10873

BUF        XG7533     5          1          XG5993               1          XG7533               BUFXG5993XG7533

BUF        XG7753     5          1          XG5993               1          XG7753               BUFXG5993XG7753

BUF        XG8361     7          1          XG7533               1          XG8361               BUFXG7533XG8361

BUF        XG2586     1          1          XG782                1          XG2586               BUFXG782XG2586

BUF        XG5279     1          1          XG782                1          XG5279               BUFXG782XG5279

BUF        XG12815    1          1          XG782                1          XG12815              BUFXG782XG12815

BUF        XG13391    1          1          XG782                1          XG13391              BUFXG782XG13391

BUF        XG7006     5          1          XG5220               1          XG7006               BUFXG5220XG7006

BUF        XG7006     5          1          XG6270               1          XG7006               BUFXG6270XG7006

BUF        XG7532     5          1          XG5992               1          XG7532               BUFXG5992XG7532

BUF        XG7752     5          1          XG5992               1          XG7752               BUFXG5992XG7752

BUF        XG786      3          1          XG2581               1          XG786                BUFXG2581XG786

BUF        XG15202    6          1          XG4429               1          XG15202              BUFXG4429XG15202

BUF        XG7442     5          1          XG6094               1          XG7442               BUFXG6094XG7442

BUF        XG7854     5          1          XG6094               1          XG7854               BUFXG6094XG7854

BUF        XG2582     1          1          XG786                1          XG2582               BUFXG786XG2582

BUF        XG5275     1          1          XG786                1          XG5275               BUFXG786XG5275

BUF        XG12819    1          1          XG786                1          XG12819              BUFXG786XG12819

BUF        XG13395    1          1          XG786                1          XG13395              BUFXG786XG13395

BUF        XG15746    46         1          XG15202              1          XG15746              BUFXG15202XG15746

BUF        XG785      3          1          XG2582               1          XG785                BUFXG2582XG785

BUF        XG17313    54         1          XG17122              1          XG17313              BUFXG17122XG17313

BUF        XG2583     1          1          XG785                1          XG2583               BUFXG785XG2583

BUF        XG5276     1          1          XG785                1          XG5276               BUFXG785XG5276

BUF        XG12818    1          1          XG785                1          XG12818              BUFXG785XG12818

BUF        XG13394    1          1          XG785                1          XG13394              BUFXG785XG13394

BUF        XG16290    48         1          XG15746              1          XG16290              BUFXG15746XG16290

BUF        XG784      3          1          XG2583               1          XG784                BUFXG2583XG784

BUF        XG15393    6          1          XG4430               1          XG15393              BUFXG4430XG15393

BUF        XG9860     14         1          XG9533               1          XG9860               BUFXG9533XG9860

BUF        XG2584     1          1          XG784                1          XG2584               BUFXG784XG2584

BUF        XG5277     1          1          XG784                1          XG5277               BUFXG784XG5277

BUF        XG12817    1          1          XG784                1          XG12817              BUFXG784XG12817

BUF        XG13393    1          1          XG784                1          XG13393              BUFXG784XG13393

BUF        XG16033    46         1          XG15393              1          XG16033              BUFXG15393XG16033

BUF        XG783      3          1          XG2584               1          XG783                BUFXG2584XG783

BUF        XG15746    6          1          XG5357               1          XG15746              BUFXG5357XG15746

BUF        XG8462     7          1          XG7854               1          XG8462               BUFXG7854XG8462

BUF        XG9533     12         1          XG8654               1          XG9533               BUFXG8654XG9533

BUF        XG9565     12         1          XG8654               1          XG9565               BUFXG8654XG9565

BUF        XG2585     1          1          XG783                1          XG2585               BUFXG783XG2585

BUF        XG5278     1          1          XG783                1          XG5278               BUFXG783XG5278

BUF        XG12816    1          1          XG783                1          XG12816              BUFXG783XG12816

BUF        XG13392    1          1          XG783                1          XG13392              BUFXG783XG13392

BUF        XG8462     7          1          XG7442               1          XG8462               BUFXG7442XG8462

BUF        XG9860     14         1          XG9565               1          XG9860               BUFXG9565XG9860

BUF        XG16546    48         1          XG16033              1          XG16546              BUFXG16033XG16546

BUF        XG11066    20         1          XG10778              1          XG11066              BUFXG10778XG11066

BUF        XG10601    18         1          XG10175              1          XG10601              BUFXG10175XG10601

BUF        XG10778    18         1          XG10175              1          XG10778              BUFXG10175XG10778

BUF        XG8460     7          1          XG7852               1          XG8460               BUFXG7852XG8460

BUF        XG11066    20         1          XG10601              1          XG11066              BUFXG10601XG11066

BUF        XG777      3          1          XG2590               1          XG777                BUFXG2590XG777

BUF        XG15392    6          1          XG4432               1          XG15392              BUFXG4432XG15392

BUF        XG16032    46         1          XG15392              1          XG16032              BUFXG15392XG16032

BUF        XG776      3          1          XG2591               1          XG776                BUFXG2591XG776

BUF        XG15747    6          1          XG5358               1          XG15747              BUFXG5358XG15747

BUF        XG2592     1          1          XG776                1          XG2592               BUFXG776XG2592

BUF        XG5285     1          1          XG776                1          XG5285               BUFXG776XG5285

BUF        XG12809    1          1          XG776                1          XG12809              BUFXG776XG12809

BUF        XG13385    1          1          XG776                1          XG13385              BUFXG776XG13385

BUF        XG16547    48         1          XG16032              1          XG16547              BUFXG16032XG16547

BUF        XG10506    18         1          XG10270              1          XG10506              BUFXG10270XG10506

BUF        XG10873    18         1          XG10270              1          XG10873              BUFXG10270XG10873

BUF        XG11161    20         1          XG10873              1          XG11161              BUFXG10873XG11161

BUF        XG11161    20         1          XG10506              1          XG11161              BUFXG10506XG11161

BUF        XG2588     1          1          XG780                1          XG2588               BUFXG780XG2588

BUF        XG5281     1          1          XG780                1          XG5281               BUFXG780XG5281

BUF        XG12813    1          1          XG780                1          XG12813              BUFXG780XG12813

BUF        XG13389    1          1          XG780                1          XG13389              BUFXG780XG13389

BUF        XG7197     5          1          XG6365               1          XG7197               BUFXG6365XG7197

BUF        XG17699    56         1          XG17312              1          XG17699              BUFXG17312XG17699

BUF        XG781      3          1          XG2586               1          XG781                BUFXG2586XG781

BUF        XG7197     5          1          XG4933               1          XG7197               BUFXG4933XG7197

BUF        XG17312    54         1          XG17123              1          XG17312              BUFXG17123XG17312

BUF        XG2589     1          1          XG779                1          XG2589               BUFXG779XG2589

BUF        XG5282     1          1          XG779                1          XG5282               BUFXG779XG5282

BUF        XG12812    1          1          XG779                1          XG12812              BUFXG779XG12812

BUF        XG13388    1          1          XG779                1          XG13388              BUFXG779XG13388

BUF        XG8461     7          1          XG7853               1          XG8461               BUFXG7853XG8461

BUF        XG16737    50         1          XG16546              1          XG16737              BUFXG16546XG16737

BUF        XG780      3          1          XG2587               1          XG780                BUFXG2587XG780

BUF        XG4933     3          1          XG3378               1          XG4933               BUFXG3378XG4933

BUF        XG6365     3          1          XG3378               1          XG6365               BUFXG3378XG6365

BUF        XG8461     7          1          XG7441               1          XG8461               BUFXG7441XG8461

BUF        XG16737    50         1          XG16290              1          XG16737              BUFXG16290XG16737

BUF        XG2590     1          1          XG778                1          XG2590               BUFXG778XG2590

BUF        XG5283     1          1          XG778                1          XG5283               BUFXG778XG5283

BUF        XG12811    1          1          XG778                1          XG12811              BUFXG778XG12811

BUF        XG13387    1          1          XG778                1          XG13387              BUFXG778XG13387

BUF        XG8460     7          1          XG7440               1          XG8460               BUFXG7440XG8460

BUF        XG15747    46         1          XG15203              1          XG15747              BUFXG15203XG15747

BUF        XG779      3          1          XG2588               1          XG779                BUFXG2588XG779

BUF        XG7440     5          1          XG6092               1          XG7440               BUFXG6092XG7440

BUF        XG7852     5          1          XG6092               1          XG7852               BUFXG6092XG7852

BUF        XG2591     1          1          XG777                1          XG2591               BUFXG777XG2591

BUF        XG5284     1          1          XG777                1          XG5284               BUFXG777XG5284

